ANNEE;COLL_NOM;COLL_SIRET;COLL_TYPE;ACTE_DATE;ACTE_REF;ATTRIB_NOM;ATTRIB_SIRET;SUB_OBJ;SUB_MONTANT;Notification à la commission Européenne
2017;Ville de Poitiers;21860194600000.0;COM;2017-06-19;2017-0145;SAINT-ELOI VIVRE ENSEMBLE - SEVE;53952807500000.0;"ANIMATION DE L'ESPACE PUBLIC
les objectifs sont les suivants : 
  - Investir des espaces publics du quartier de Saint Eloi, en particulier ceux qui peuvent être sources de tensions,
  - Faire connaitre la Maison de Quartier à travers ses valeurs et ses principes d'actions,
  - Connaître avec précision les besoins de la population en termes d'accompagnement et d'animation sur le quartier de Saint Eloi.";1000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-09-25;2017-0212;ARMMELHISCA;79821666900000.0;"Aide au démarrage des ateliers de jardins d'intégration accessibles, via l'édition de documents de communication et le développement de la permaculture.
L'objectif est de jardiner autrement avec tout type de public, de différents âges, et notamment des personnes en situation de handicap, afin d'acquérir de l'autonomie, tout en respectant l'environnement et la biodiversité, autour des 5 sens.";553.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-09-25;2017-0216;EMBUSCADE;80527637500000.0;Participation d'une Tuna (orchestre estudiantin traditionnel portugais) de Coimbra, ville jumelle de Poitiers, à la Nuit des Etudiants du Monde organisée le 13 octobre 2017 par la Ville et l'Université de Poitiers ainsi que les autres établissements d'enseignement supérieur.;2000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-09-25;2017-0216;LE THEATRE DANS LA FORET;53507938800000.0;"Parcours d'Education Artistique et Culturelle autour de ""Rancheros"", nouvelle création théâtrale mobile de la compagnie le Théâtre dans la Forêt. Ce parcours, intitulé ""Faire de mon territoire un décor de cinéma"", sera orienté sur un travail de recherche scénographique et de création plastique autour de la thématique du Western. Le parcours concernera trois classes de cycle 2 de l'école élémentaire Jean Mermoz, sur l'année scolaire 2017/2018 .";2500.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-09-25;2017-0216;PIC LA POULE;44088714900000.0;"Parcours d'Education Artistique et Culturelle en danse contemporaine en lien avec le spectacle Jeune public en cours de création de la compagnie Pic la Poule : ""Les Passagers"". 
Ce parcours basé sur l'entraide et le détournement de lieux et d'objets se déroulera avec une classe de CP et l'accueil périscolaire municipal de l'Ecole St Exupéry, sur l'année scolaire 2017/2018.";2000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-09-25;2017-0216;CHANTONS LIBERTE;38979889300000.0;Soutien à la pratique amateure du chant choral et de la diffusion de musique vocale.;400.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-09-25;2017-0216;COMPAGNIE DU VEILLEUR;45178657800000.0;Aide au fonctionnement et à la structuration de la Cie afin de permettre son développement, la mise en oeuvre de nouvelles créations et d'actions de transmission vis-à-vis de tous les publics.;7000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-09-25;2017-0218;ANIMALIA MUNDI MEDIATION ANIMALE;80482131200000.0;"Nature et objet des postes de dépenses les plus significatifs : investissement en matériel léger types harnais (afin que chaque chien soit équipé d'un harnais avec sin nom écrit dessus, pour plus de facilité pour les bénéficiaires) laisses, colliers, jouets sensoriels pour les chiens (rapport d'objet, travailler la motricité avec les résidents) matériel de brossage et de soins que les bénéficiaires peuvent utiliser durant les séances,...
 Investissement en matériel un peu plus lourd de type matériel d'agility, en vue de monter des parcours éducatifs plus complets et permettant des exercices directionnels, de positionnement.... ces agrès permettront de donner un nouvel angle à nos activités, en effet le matériel déjà utilisé est maîtrisé par les différents publics, il convient donc de diversifier cette partie afin d'apporter de la nouveauté et de nouveaux axes de travail.";500.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-09-25;2017-0218;ASSOCIATION DIOCESAINE FAMILLE SANTE POITOU (ADIFAS POITOU);38047527700000.0;Cette demande de subvention vise à renforcer l'action d'accueil menée par l'association auprès des femmes en situation de détresse.;9185.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-09-25;2017-0218;ASSOCIATION FRANCAISE RETINITIS PIGMENTOSA (AFRP) RETINA FRANCE;34070599500100.0;"L'objet de cette association est de regrouper les malades atteints de dégénéréscences rétiniennes afin de les informer, d'une part et de les aider à surmonter leur handicap, d'autre part. 
Promouvoir, encourager et faciliter la recherche thérapeutique en ophtalmologie sont les activités principales réalisées.
Aide au démarrage du fonctionnement de la section locale de Rétina France.";300.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-09-25;2017-0218;ASSOCIATION FRANCAISE RETINITIS PIGMENTOSA (AFRP) RETINA FRANCE;34070599500100.0;Subvention de fonctionnement destinée à aider la création de la section locale, cette antenne dans la Vienne permettra de promouvoir, d'encourager et de faciliter la recherche thérapeutique en ophtalmologie.;300.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-09-25;2017-0218;LES AMI-E-S DES FEMMES DE LA LIBERATON ET LEURS SEMBLABLES;81894680800000.0;"Cette association a pour but d'aider les personnes victimes de la traite des êtres humains. Il s'agit, notamment d'accompagnement, de traduction de documents, d'orientation, de soutien, et d'ouverture culturelle.
Organisation de rendez-vous et accompagnement dans toute démarche administrative, médicale et autre avec l'espoir de les aider à sortir de la prostitution.
L'association s'attache à sensibiliser le public non averti par différentes manifestations.";2000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-09-25;2017-0217;L'EVEIL;33235830800000.0;Soutien à l'investissement de tunnels mobiles pour la production maraîchère;5000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-09-25;2017-0210;ASSOCIATION DE GESTION ET D'ANIMATION DE LA MAISON DE LA GIBAUDERIE;47858355200000.0;Participation au financement de 4 contrats locaux d'accompagnement à la scolarité en primaire;4000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-09-25;2017-0210;ASSOCIATION DU CENTRE SOCIOCULTUREL DE LA BLAISERIE;32075384100000.0;Participation au financement de 8 Contrats Locaux d'Accompagnement à la Scolarité en primaire.;10000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-09-25;2017-0210;LE LOCAL;30629266500000.0;Participation au financement de 6 Contrats Locaux d'Accompagnement à la Scolarité en  primaire dans les écoles du centre-ville de Poitiers;7500.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-12-11;2017-0306;ACTION CONCERTATION COORDINATION DES RETRAITES DE LA VIENNE - ACCOR;31399711600100.0;Subvention de fonctionnement pour continuer d'assurer nos différentes activités: conférences, ateliers de bien-être, sorties patrimoine et nature, atelier théâtre, chorale en maison de retraite etc.;1000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-12-11;2017-0274;ATELIERS MUSICAUX SYRINX;32565605600000.0;Mise à disposition d'un agent par la Ville de Poitiers.;16276.29;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-06-19;2017-0140;ASSOCIATION FRANCOPHONE POUR VAINCRE LES DOULEURS - AFVD;50525927500000.0;"Mettre en oeuvre pour vaincre les douleurs et permettre à chacun de poursuivre son chemin :
- Permanences dans les établissements de santé auprès des professionnels douleurs. Ce sont des lieux d'écoute, de partage et d'accompagnement pour les patients douloureux chroniques et leur entourage. Elles sont gratuites et ouvertes à tous et à toutes dans toute la France. Les permanences sont assurées par des Patients Experts bénévoles de l'AFVD formés à l'Education Thérapeutique. Les permanences sont créées en partenariat avec les professionnels de santé qui les considèrent comme un outil indispensable pour compléter leur prise en charge des patients.
- Plateforme téléphonique 0810 510 310 à l'attention des patients douloureux chroniques et leurs entourage, des patients formés à l'écoute active répondeur du lundi au vendredi de 10h à 12h de 15 h à 18h et de 20h à 21h. Le samedi de 11h à 12h et de 16h à 18h. Aide administrative les 1ers et 3ème lundis du mois de 13h à 15h.";1500.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-06-19;2017-0170;UNIS-CITE;39819156900100.0;Prise en charge des prestations complémentaires (déjeuners hors de leur temps de présence dans les écoles) des 8 volontaires en service civique mobilisés pendant 8 mois à Poitiers sur le programme de lutte contre le gaspillage alimentaire.;3260.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-06-19;2017-0184;COMITE POITEVIN PALESTINE;49334910400000.0;Appui au fonctionnement général de l'association qui a pour objet d’entretenir, de manifester et de développer l’amitié entre la population poitevine et le peuple palestinien.;1000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-06-19;2017-0130;FANZINOTHEQUE;38951088400000.0;Acquisition de matériel et mobilier dans le cadre du projet de réhabilitation de l'espace occupé au sein du Confort Moderne.;10000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-06-19;2017-0145;CENTRE D'ANIMATION DE BEAULIEU;32402138500000.0;Subvention pour l'aménagement du hall et de la salle de spectacles.;7000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-06-19;2017-0134;ASSOCIATION DE LA FONDATION ETUDIANTE POUR LA VILLE - AFEV;39032205500000.0;"DES HISTOIRES POUR GRANDIR :
Soutien financier pour mettre en place une nouvelle action auprès des enfants scolarisés en école maternelle dans les établissements situées dans les quartiers prioritaires. L'intervention est centrée autour de la prévention de l'illetrisme, de la prévention des ruptures socio-éducatives et de la lutte contre les inégalités d'accès à la culture.";3000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-06-19;2017-0145;CENTRE D'ANIMATION DE BEAULIEU;32402138500000.0;"ANIMATION DE RUE
Il s'agit cet été d'aller à la rencontre des enfants et des jeunes qui ne fréquentent pas de structures socio-éducatives; d'occuper l'espace public en proposant des animations sous différentes formes, en lien avec les associations et acteurs éducatifs, économiques du quartier, les familles en créant un cadre structurant.";1000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-06-19;2017-0188;SANZA;43473066900000.0;Action de valorisation des savoirs faire des femmes à Poitiers;1500.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-09-25;2017-0210;LE LOCAL;30629266500000.0;Participation à la mise en place des cafés intergénérationnels et ciné-débats intergénérationnels.;2000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-09-25;2017-0218;PROREPSY;82878075900000.0;Participation à l'organisation d'un congrès - Les professionnels de la santé mentale et les aidants de personnes présentant un handicap psychique se retrouvent dans ce congrés pour deux jours de travail.;1000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-09-25;2017-0212;SURICATES;82052292800000.0;"Renouvellement de demande de subvention de fonctionnement.
L'association Süricates promeut la mixité sourd-entendant.
En créant des passerelles, en donnant les outils culturels et linguistiques aux différents actants, Süricates favorise le lien social.
L'association a pour ambition de sensibiliser la cité aux spécificités des sourds signants et à aider les jeunes sourds (16-30 ans) à se réaliser dans leur projet personnel et professionnel.";300.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-09-25;2017-0218;ECOLE DES PARENTS ET DES EDUCATEURS DU DEPARTEMENT DE LA VIENNE;50427948000000.0;Fonctionnement de l'association;1000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-09-25;2017-0218;LES SAUVETEURS DE LA VIENNE;49371010700000.0;Subvention de fonctionnement;773.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-09-25;2017-0217;POM'CASSIS;51449599300000.0;Subvention pour l'achat de glacières permettant la logistique des denrées alimentaires;1253.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-09-25;2017-0217;SECOURS POPULAIRE FRANCAIS FEDERATION DE LA VIENNE - SPF86;39118404100000.0;Mise aux normes sécurité incendie de l'entrepôt au 68 rue de la garenne;1243.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-09-25;2017-0224;OFFICE MUNICIPAL DU SPORT - OMS;30606560800000.0;Participation au financement d'un poste à 80 % et d'un poste à équivalent temps plein.;62547.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-09-25;2017-0205;ASSOCIATION DE LA FONDATION ETUDIANTE POUR LA VILLE - AFEV;39032205500000.0;Participation à la mise en oeuvre d'une centaine d'accompagnements individualisés à la scolarité auprès d'enfants issus de familles fragilisées et scolarisés dans certains établissements de Poitiers, où des besoins de prise en charge ont été exprimés par les partenaires de terrain, notamment le quartier de veille de Bellejouanne et du centre ville.;5000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-09-25;2017-0210;CENTRE D'ANIMATION DE BEAULIEU;32402138500000.0;Participation au financement de 6 Contrats Locaux d'Accompagnement à la Scolarité en primaire.;7500.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-06-19;2017-0134;CENTRE REGIONAL INFORMATION JEUNESSE POITOU-CHARENTES - CRIJ;30733663600000.0;Mettre un ordinateur portable  à la disposition des volontaires en Service Civique qui participent activement, dans le cadre de leur mission, à la diffusion d'actualités sur le portail Jeune à Poitiers et les médias sociaux associés.;1628.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-06-19;2017-0145;CENTRE D'ANIMATION POITIERS SUD - CAPSUD;32385850600000.0;rachat d'une friteuse professionnelle suite à un court circuit;300.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-09-25;2017-0210;COURONNERIES DEMAIN;81439055500000.0;Participation au financement de 14 contrats locaux d'accompagnement à la scolarité en primaire.;12500.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-09-25;2017-0215;POITIERS MOUNDOU;49481873500000.0;Organisation d'une Fête du livre à Moundou en novembre 2017 afin de promouvoir la lecture publique, en partenariat avec l'association ADIFLOR. Les bibliothèques moundoulaises seront à cette occasion dotées en livres et des animations seront organisées autour de la lecture publique.;5000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-09-25;2017-0216;CAFE BLANC;39286830300000.0;"Projet théâtral franco algérien ""Maison Frontières"" en lien avec ""Dites-Nous"", projet audio-visuel. Résidences de création à la M.3.Q et au Local.";1000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-09-25;2017-0218;MEDECINS DU MONDE;32101874900200.0;Participation financière à la réalisation de plusieurs formations auprès des bénévoles intervenant auprès des travailleuses du sexe à Poitiers.;1790.0;NON
